DFS	17	5	115.000000	0.200000	0.300000	1.500000		21517.295031	0.000000	21517.295031	0.199000
ACO	17	5	115.000000	0.200000	0.300000	1.500000		21558.831108	0.000000	21558.831108	0.418000
PSO	17	5	115.000000	0.200000	0.300000	1.500000		22181.910031	664.615000	21517.295031	0.068000
GA	17	5	115.000000	0.200000	0.300000	1.500000		22572.860047	1055.565000	21517.295047	0.119000
Greedy	17	5	115.000000	0.200000	0.300000	1.500000		21517.295031	0.000000	21517.295031	0.001000
DFS	18	5	115.000000	0.200000	0.300000	2.000000		337173.507364	0.000000	337173.507364	0.423000
ACO	18	5	115.000000	0.200000	0.300000	2.000000		337257.869801	0.000000	337257.869801	0.984000
PSO	18	5	115.000000	0.200000	0.300000	2.000000		338971.877364	1798.370000	337173.507364	0.087000
GA	18	5	115.000000	0.200000	0.300000	2.000000		340965.722364	3792.215000	337173.507364	0.124000
Greedy	18	5	115.000000	0.200000	0.300000	2.000000		337173.507364	0.000000	337173.507364	0.000000
DFS	19	5	115.000000	0.200000	0.300000	2.500000		65570.592326	0.000000	65570.592326	0.734000
ACO	19	5	115.000000	0.200000	0.300000	2.500000		65570.592326	0.000000	65570.592326	0.734000
PSO	19	5	115.000000	0.200000	0.300000	2.500000		66508.872326	938.280000	65570.592326	0.094000
GA	19	5	115.000000	0.200000	0.300000	2.500000		68229.052326	2658.460000	65570.592326	0.107000
Greedy	19	5	115.000000	0.200000	0.300000	2.500000		65570.592326	0.000000	65570.592326	0.001000
DFS	20	5	115.000000	0.200000	0.300000	3.000000		73623.326703	0.000000	73623.326703	0.349000
ACO	20	5	115.000000	0.200000	0.300000	3.000000		73791.715102	0.000000	73791.715102	0.825000
PSO	20	5	115.000000	0.200000	0.300000	3.000000		74883.376446	1133.755000	73749.621446	0.074000
GA	20	5	115.000000	0.200000	0.300000	3.000000		76642.622839	2893.030000	73749.592839	0.104000
Greedy	20	5	115.000000	0.200000	0.300000	3.000000		73623.326703	0.000000	73623.326703	0.001000
DFS	21	5	115.000000	0.300000	0.050000	1.000000		19159.630592	0.000000	19159.630592	0.435000
